ID_Terreno,Nodos,Superficie (m²),Precio (€)
3fff96b4-c4ae-44b4-8382-695a59967438,"[[40.329101, -3.5757149999999998], [40.557359, -3.579021], [40.317204, -3.723016], [40.408544, -3.575878]]",3125,436514
8998205f-bb66-41d7-9ca4-d3d850e3cd3a,"[[40.48699, -3.608614], [40.422833, -3.774777], [40.352448, -3.595494], [40.542303, -3.676421]]",4460,234531
7dd2a4cf-757b-493f-af69-ebd00a928e0c,"[[40.528929, -3.748047], [40.457253, -3.5609859999999998], [40.471568, -3.589151], [40.340527, -3.66678]]",4542,117196
16b99529-6ed1-4cfe-9510-fd5ee99cb426,"[[40.526046, -3.64312], [40.436846, -3.789495], [40.567462, -3.697419], [40.547667, -3.646334]]",1339,315056
ae69286b-a99e-4a36-af96-eae090dc3472,"[[40.539764, -3.661378], [40.446669, -3.786478], [40.605446, -3.626768], [40.573315, -3.6056939999999997]]",1679,211747
e668ee13-7468-41f5-9c76-ee970cb48453,"[[40.4021, -3.55738], [40.445336, -3.679964], [40.382846, -3.78177], [40.488414, -3.885544]]",556,213039
56a2a9f6-5151-4a38-aeaa-66ea4e224821,"[[40.48026, -3.772751], [40.425406, -3.836361], [40.354768, -3.594592], [40.479171, -3.739771]]",1149,433779
9b07b442-4fe1-4925-a535-285a827d7908,"[[40.601393, -3.785308], [40.573562, -3.621786], [40.637188, -3.786104], [40.443287, -3.7444800000000003]]",4635,228489
a843f234-079d-4842-b217-045391eda7b3,"[[40.452713, -3.646089], [40.627387, -3.864152], [40.538688, -3.800126], [40.337946, -3.773887]]",3916,279341
c0ba16aa-6dc7-4325-a5bd-d25f32646fb8,"[[40.330241, -3.7650230000000002], [40.639954, -3.844928], [40.351363, -3.745985], [40.51789, -3.717117]]",2480,373551
9f21ad1b-d8ad-4421-b257-6f985d9fb03c,"[[40.509753, -3.741828], [40.613611, -3.6551270000000002], [40.31526, -3.828793], [40.354839, -3.832318]]",4055,199784
a969c585-2cd9-4e79-a0a5-7a280c92fcce,"[[40.574752, -3.796163], [40.600845, -3.821028], [40.328735, -3.779552], [40.496542, -3.8261849999999997]]",3215,323706
d849a577-87d9-4004-b33b-5b656292b422,"[[40.631632, -3.574364], [40.366819, -3.584923], [40.419048, -3.7288069999999998], [40.522842, -3.845065]]",2516,96567
79dad13b-eb62-4140-8f6f-78d013998d35,"[[40.613673, -3.735994], [40.359214, -3.6926], [40.381853, -3.588295], [40.340537, -3.871094]]",4234,199733
3639b31d-27d5-4509-a282-90e452ae2664,"[[40.60313, -3.718954], [40.602098, -3.580547], [40.430318, -3.7735529999999997], [40.474828, -3.703364]]",3783,315132
6d29b9f3-a6eb-48df-82df-1dfa8c18ba1d,"[[40.49214, -3.604276], [40.536914, -3.63696], [40.417313, -3.808765], [40.382816, -3.802026]]",1084,302318
74faa78e-8f3b-4f5d-84eb-6b876608d5a9,"[[40.497741, -3.886831], [40.616455, -3.636023], [40.403295, -3.660802], [40.351268, -3.732884]]",4199,245400
09d78413-7773-47b8-9750-43456bd09d75,"[[40.577905, -3.859815], [40.542584, -3.677511], [40.633066, -3.716576], [40.350057, -3.783145]]",2196,485691
8bb4be6f-9aa6-45b9-ad47-8297d7558a15,"[[40.439046, -3.8212159999999997], [40.507937, -3.5828059999999997], [40.3939, -3.58656], [40.380077, -3.5654909999999997]]",1111,190917
542ac20b-474e-4b36-8a9f-b08549e62134,"[[40.375334, -3.706512], [40.388992, -3.860444], [40.504136, -3.776568], [40.621184, -3.614236]]",2030,327843
d678a8a3-783d-43b0-85a6-529ad9167d65,"[[40.562687, -3.789567], [40.585433, -3.8433539999999997], [40.38706, -3.742994], [40.565385, -3.62172]]",1439,357461
eccd8093-f0f9-4e17-b951-686a3d144349,"[[40.62938, -3.645746], [40.408325, -3.839358], [40.462164, -3.695893], [40.594962, -3.707686]]",1330,58331
14d7be03-d04c-41ee-9981-2296ed4fc4da,"[[40.618035, -3.602346], [40.609063, -3.810923], [40.484134, -3.738719], [40.534537, -3.559392]]",2673,361453
81039935-a307-40f2-b3df-8a9a6a767c7a,"[[40.537865, -3.7671200000000002], [40.632179, -3.75908], [40.371214, -3.594529], [40.564193, -3.7587919999999997]]",3479,496369
dd78a7f3-c254-4130-ab12-8c66d8ad89ca,"[[40.494217, -3.718839], [40.54079, -3.592012], [40.632786, -3.680571], [40.619716, -3.583837]]",4568,390087
87c78931-330d-4c89-9f4f-441e793bbdd5,"[[40.315178, -3.609084], [40.564398, -3.69074], [40.514247, -3.859347], [40.379681, -3.852464]]",4860,351517
d524eee4-b75e-4e2d-b2c1-dff97da30212,"[[40.468121, -3.819834], [40.357197, -3.719299], [40.576961, -3.647456], [40.595103, -3.848776]]",3797,186029
effe6eda-b491-4467-a5d3-fe6c27fc3f1b,"[[40.602299, -3.59389], [40.56561, -3.646408], [40.570229, -3.728706], [40.333909, -3.560113]]",3048,108681
8cd2f1f1-73d6-438a-9140-e61f51a68487,"[[40.392494, -3.621075], [40.4462, -3.576626], [40.35272, -3.5990130000000002], [40.346858, -3.748544]]",3296,123378
bc0cdde3-d58c-4c06-a0e3-f049652afa72,"[[40.361874, -3.776701], [40.455647, -3.689076], [40.457378, -3.657822], [40.324173, -3.734033]]",781,219110
1cec528c-c769-4cdb-b3b5-09c6d04f63da,"[[40.622244, -3.5893610000000002], [40.511134, -3.614968], [40.628519, -3.800402], [40.363071, -3.875642]]",2099,58227
ee357df0-3812-4e92-be92-efdbb7326aad,"[[40.450697, -3.841757], [40.350807, -3.560891], [40.589253, -3.577149], [40.322035, -3.628249]]",725,136349
933e90ef-d9a2-45ed-933b-b75eab400a67,"[[40.622928, -3.622529], [40.351694, -3.728462], [40.40193, -3.712393], [40.500156, -3.681006]]",3128,381693
2cddd886-f47a-4801-b2b0-2970a47fd98c,"[[40.407086, -3.886228], [40.504291, -3.7811779999999997], [40.582263, -3.659051], [40.590572, -3.718396]]",4956,498056
68b9a94c-1555-4321-82d1-0141ea6a2a2e,"[[40.473898, -3.678095], [40.587819, -3.65458], [40.577178, -3.572393], [40.455963, -3.619249]]",654,150971
83b6a237-eb65-4462-a56e-aa4c2f2b4aae,"[[40.534886, -3.697353], [40.609592, -3.631265], [40.538996, -3.837913], [40.427128, -3.812899]]",770,132712
ac406f09-e092-4336-8065-99a32158951b,"[[40.459196, -3.83265], [40.515911, -3.62854], [40.357706, -3.588078], [40.362558, -3.5560929999999997]]",3946,100941
4ca57b5d-107f-4dff-abdb-e668db29bffd,"[[40.414634, -3.7996309999999998], [40.583956, -3.606566], [40.405188, -3.7138679999999997], [40.563111, -3.639821]]",715,327910
